"","ZipCode","BreedName","city","state","latitude","longitude","borough"
"104189","10040","Cocker Spaniel","New York","NY",40.858704,-73.92853,"Manhattan"
"104232","10040","Unknown","New York","NY",40.858704,-73.92853,"Manhattan"
"104275","10040","Basset Hound","New York","NY",40.858704,-73.92853,"Manhattan"
"104318","10040","Maltese","New York","NY",40.858704,-73.92853,"Manhattan"
"104361","10040","Pomeranian","New York","NY",40.858704,-73.92853,"Manhattan"
"104404","10040","Terrier mix","New York","NY",40.858704,-73.92853,"Manhattan"
"104447","10040","Miniature Schnauzer","New York","NY",40.858704,-73.92853,"Manhattan"
"104490","10040","Labrador Retriever Crossbreed","New York","NY",40.858704,-73.92853,"Manhattan"
"104533","10040","Unknown","New York","NY",40.858704,-73.92853,"Manhattan"
"104576","10040","Unknown","New York","NY",40.858704,-73.92853,"Manhattan"
"104619","10040","Golden Retriever","New York","NY",40.858704,-73.92853,"Manhattan"
"104662","10040","Dachshund","New York","NY",40.858704,-73.92853,"Manhattan"
"104705","10040","Chihuahua","New York","NY",40.858704,-73.92853,"Manhattan"
"104748","10040","Chihuahua Crossbreed","New York","NY",40.858704,-73.92853,"Manhattan"
"104791","10040","Yorkshire Terrier","New York","NY",40.858704,-73.92853,"Manhattan"
"104834","10040","Shiba Inu","New York","NY",40.858704,-73.92853,"Manhattan"
"104877","10040","French Bulldog","New York","NY",40.858704,-73.92853,"Manhattan"
"104920","10040","Chihuahua","New York","NY",40.858704,-73.92853,"Manhattan"
"104963","10040","Rottweiler Crossbreed","New York","NY",40.858704,-73.92853,"Manhattan"
"105006","10040","Yorkshire Terrier","New York","NY",40.858704,-73.92853,"Manhattan"
"105049","10040","American Pit Bull Mix / Pit Bull Mix","New York","NY",40.858704,-73.92853,"Manhattan"
"105092","10040","Maltese","New York","NY",40.858704,-73.92853,"Manhattan"
"105135","10040","Terrier mix","New York","NY",40.858704,-73.92853,"Manhattan"
"105178","10040","Labrador Retriever","New York","NY",40.858704,-73.92853,"Manhattan"
"105221","10040","Maltese","New York","NY",40.858704,-73.92853,"Manhattan"
"105264","10040","Shiba Inu","New York","NY",40.858704,-73.92853,"Manhattan"
"105307","10040","Havanese","New York","NY",40.858704,-73.92853,"Manhattan"
"105350","10040","Unknown","New York","NY",40.858704,-73.92853,"Manhattan"
"105393","10040","Shih Tzu","New York","NY",40.858704,-73.92853,"Manhattan"
"105425","10044","Welsh Corgi, Cardigan","New York","NY",40.762174,-73.94917,"Manhattan"
"105468","10044","Collie Crossbreed","New York","NY",40.762174,-73.94917,"Manhattan"
"105511","10044","American Pit Bull Terrier/Pit Bull","New York","NY",40.762174,-73.94917,"Manhattan"
"105554","10044","Goldendoodle","New York","NY",40.762174,-73.94917,"Manhattan"
"105597","10044","Miniature Pinscher","New York","NY",40.762174,-73.94917,"Manhattan"
"105640","10044","Miniature American Shepherd","New York","NY",40.762174,-73.94917,"Manhattan"
"105683","10044","Unknown","New York","NY",40.762174,-73.94917,"Manhattan"
"105726","10044","Maltese","New York","NY",40.762174,-73.94917,"Manhattan"
"105769","10044","Havanese","New York","NY",40.762174,-73.94917,"Manhattan"
"105812","10044","Beagle","New York","NY",40.762174,-73.94917,"Manhattan"
"105855","10044","Bichon Frise","New York","NY",40.762174,-73.94917,"Manhattan"
"105898","10044","Pembroke Welsh Corgi","New York","NY",40.762174,-73.94917,"Manhattan"
"105941","10044","Yorkshire Terrier","New York","NY",40.762174,-73.94917,"Manhattan"
"105985","10065","Havanese","New York","NY",40.76,-73.96,"Manhattan"
"106028","10065","Golden Retriever","New York","NY",40.76,-73.96,"Manhattan"
"106071","10065","Poodle Crossbreed","New York","NY",40.76,-73.96,"Manhattan"
"106114","10065","Golden Retriever","New York","NY",40.76,-73.96,"Manhattan"
"106157","10065","French Bulldog","New York","NY",40.76,-73.96,"Manhattan"
"106200","10065","Shih Tzu","New York","NY",40.76,-73.96,"Manhattan"
"106243","10065","Poodle, Standard","New York","NY",40.76,-73.96,"Manhattan"
"106286","10065","Chow Chow","New York","NY",40.76,-73.96,"Manhattan"
"106329","10065","Miniature Pinscher","New York","NY",40.76,-73.96,"Manhattan"
"106372","10065","Labradoodle","New York","NY",40.76,-73.96,"Manhattan"
"106415","10065","Rhodesian Ridgeback","New York","NY",40.76,-73.96,"Manhattan"
"106458","10065","Chihuahua","New York","NY",40.76,-73.96,"Manhattan"
"106501","10065","Shih Tzu","New York","NY",40.76,-73.96,"Manhattan"
"106544","10065","Shih Tzu","New York","NY",40.76,-73.96,"Manhattan"
"106587","10065","Chihuahua Crossbreed","New York","NY",40.76,-73.96,"Manhattan"
"106630","10065","French Bulldog","New York","NY",40.76,-73.96,"Manhattan"
"106673","10065","Labrador Retriever","New York","NY",40.76,-73.96,"Manhattan"
"106716","10065","Havanese","New York","NY",40.76,-73.96,"Manhattan"
"106759","10065","Labrador Retriever","New York","NY",40.76,-73.96,"Manhattan"
"106802","10065","Labradoodle","New York","NY",40.76,-73.96,"Manhattan"
"106845","10065","Yorkshire Terrier","New York","NY",40.76,-73.96,"Manhattan"
"106888","10065","Coton de Tulear","New York","NY",40.76,-73.96,"Manhattan"
"106931","10065","Pomeranian","New York","NY",40.76,-73.96,"Manhattan"
"106974","10065","Dachshund Smooth Coat Miniature","New York","NY",40.76,-73.96,"Manhattan"
"107017","10065","Maltese Crossbreed","New York","NY",40.76,-73.96,"Manhattan"
"107060","10065","Chihuahua","New York","NY",40.76,-73.96,"Manhattan"
"107103","10065","Poodle, Miniature","New York","NY",40.76,-73.96,"Manhattan"
"107146","10065","Maltese","New York","NY",40.76,-73.96,"Manhattan"
"107189","10065","Italian Greyhound","New York","NY",40.76,-73.96,"Manhattan"
"107232","10065","Morkie","New York","NY",40.76,-73.96,"Manhattan"
"107275","10065","Maltese","New York","NY",40.76,-73.96,"Manhattan"
"107318","10065","Rottweiler","New York","NY",40.76,-73.96,"Manhattan"
"107361","10065","Yorkshire Terrier","New York","NY",40.76,-73.96,"Manhattan"
"107404","10065","Dachshund, Long Haired Miniature","New York","NY",40.76,-73.96,"Manhattan"
"107447","10065","Shih Tzu","New York","NY",40.76,-73.96,"Manhattan"
"107490","10065","Golden Retriever","New York","NY",40.76,-73.96,"Manhattan"
"107533","10065","French Bulldog","New York","NY",40.76,-73.96,"Manhattan"
"107576","10065","Shih Tzu Crossbreed","New York","NY",40.76,-73.96,"Manhattan"
"107619","10065","Cocker Spaniel","New York","NY",40.76,-73.96,"Manhattan"
"107662","10065","Tibetan Spaniel","New York","NY",40.76,-73.96,"Manhattan"
"107705","10065","Labrador Retriever","New York","NY",40.76,-73.96,"Manhattan"
"107748","10065","German Shepherd Dog","New York","NY",40.76,-73.96,"Manhattan"
"107791","10065","Yorkshire Terrier","New York","NY",40.76,-73.96,"Manhattan"
"107834","10065","Chihuahua","New York","NY",40.76,-73.96,"Manhattan"
"107877","10065","Unknown","New York","NY",40.76,-73.96,"Manhattan"
"107920","10065","Tibetan Terrier","New York","NY",40.76,-73.96,"Manhattan"
"107963","10065","Shih Tzu","New York","NY",40.76,-73.96,"Manhattan"
"108006","10065","Lhasa Apso","New York","NY",40.76,-73.96,"Manhattan"
"108049","10065","Tibetan Terrier","New York","NY",40.76,-73.96,"Manhattan"
"108092","10065","Beagle Crossbreed","New York","NY",40.76,-73.96,"Manhattan"
"108135","10065","Rottweiler","New York","NY",40.76,-73.96,"Manhattan"
"108178","10065","Shih Tzu","New York","NY",40.76,-73.96,"Manhattan"
"108221","10065","Cavalier King Charles Spaniel","New York","NY",40.76,-73.96,"Manhattan"
"108264","10065","Unknown","New York","NY",40.76,-73.96,"Manhattan"
"108307","10065","Chihuahua","New York","NY",40.76,-73.96,"Manhattan"
"108350","10065","Chihuahua","New York","NY",40.76,-73.96,"Manhattan"
"108393","10065","Poodle, Toy","New York","NY",40.76,-73.96,"Manhattan"
"108436","10065","Yorkshire Terrier","New York","NY",40.76,-73.96,"Manhattan"
"108479","10065","Maltipoo","New York","NY",40.76,-73.96,"Manhattan"
"108522","10065","Shih Tzu","New York","NY",40.76,-73.96,"Manhattan"
"108565","10065","Miniature Pinscher","New York","NY",40.76,-73.96,"Manhattan"
"108608","10065","Bassett Hound","New York","NY",40.76,-73.96,"Manhattan"
"108651","10065","Labrador Retriever","New York","NY",40.76,-73.96,"Manhattan"
"108694","10065","Poodle","New York","NY",40.76,-73.96,"Manhattan"
"109598","10075","Beagle Crossbreed","New York","NY",40.77,-73.95,"Manhattan"
"109641","10075","Golden Retriever","New York","NY",40.77,-73.95,"Manhattan"
"109684","10075","Cavalier King Charles Spaniel","New York","NY",40.77,-73.95,"Manhattan"
"109727","10075","Havanese","New York","NY",40.77,-73.95,"Manhattan"
"109770","10075","Labrador Retriever","New York","NY",40.77,-73.95,"Manhattan"
"109813","10075","Poodle, Miniature","New York","NY",40.77,-73.95,"Manhattan"
"109856","10075","Coton de Tulear","New York","NY",40.77,-73.95,"Manhattan"
"109899","10075","American Pit Bull Mix / Pit Bull Mix","New York","NY",40.77,-73.95,"Manhattan"
"109942","10075","Dachshund Smooth Coat","New York","NY",40.77,-73.95,"Manhattan"
"109985","10075","Cavalier King Charles Spaniel","New York","NY",40.77,-73.95,"Manhattan"
"110028","10075","Australian Shepherd","New York","NY",40.77,-73.95,"Manhattan"
"110071","10075","Norwich Terrier","New York","NY",40.77,-73.95,"Manhattan"
"110114","10075","Brussels Griffon","New York","NY",40.77,-73.95,"Manhattan"
"110157","10075","Shih Tzu","New York","NY",40.77,-73.95,"Manhattan"
"110200","10075","Beagle","New York","NY",40.77,-73.95,"Manhattan"
"110243","10075","Poodle","New York","NY",40.77,-73.95,"Manhattan"
"110286","10075","Cocker Spaniel","New York","NY",40.77,-73.95,"Manhattan"
"110329","10075","Poodle, Toy","New York","NY",40.77,-73.95,"Manhattan"
"110372","10075","Italian Greyhound","New York","NY",40.77,-73.95,"Manhattan"
"110415","10075","English Springer Spaniel","New York","NY",40.77,-73.95,"Manhattan"
"110458","10075","Yorkshire Terrier","New York","NY",40.77,-73.95,"Manhattan"
"110501","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"110544","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"110587","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"110630","10075","Shih Tzu","New York","NY",40.77,-73.95,"Manhattan"
"110673","10075","Havanese","New York","NY",40.77,-73.95,"Manhattan"
"110716","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"110759","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"110802","10075","Labrador Retriever","New York","NY",40.77,-73.95,"Manhattan"
"110845","10075","Beagle Crossbreed","New York","NY",40.77,-73.95,"Manhattan"
"110888","10075","Chihuahua","New York","NY",40.77,-73.95,"Manhattan"
"110931","10075","Chihuahua","New York","NY",40.77,-73.95,"Manhattan"
"110974","10075","Chihuahua Crossbreed","New York","NY",40.77,-73.95,"Manhattan"
"111017","10075","Pomeranian","New York","NY",40.77,-73.95,"Manhattan"
"111060","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"111103","10075","Yorkshire Terrier","New York","NY",40.77,-73.95,"Manhattan"
"111146","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"111189","10075","Cotton De Tulear","New York","NY",40.77,-73.95,"Manhattan"
"111232","10075","Bull Dog, English","New York","NY",40.77,-73.95,"Manhattan"
"111275","10075","Pembroke Welsh Corgi","New York","NY",40.77,-73.95,"Manhattan"
"111318","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"111361","10075","Cotton De Tulear","New York","NY",40.77,-73.95,"Manhattan"
"111404","10075","Golden Retriever","New York","NY",40.77,-73.95,"Manhattan"
"111447","10075","Havanese","New York","NY",40.77,-73.95,"Manhattan"
"111490","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"111533","10075","Bull Dog, French","New York","NY",40.77,-73.95,"Manhattan"
"111576","10075","Puggle","New York","NY",40.77,-73.95,"Manhattan"
"111619","10075","Tibetan Terrier","New York","NY",40.77,-73.95,"Manhattan"
"111662","10075","Poodle, Miniature","New York","NY",40.77,-73.95,"Manhattan"
"111705","10075","West Highland White Terrier","New York","NY",40.77,-73.95,"Manhattan"
"111748","10075","Welsh Corgi, Pembroke","New York","NY",40.77,-73.95,"Manhattan"
"111791","10075","Unknown","New York","NY",40.77,-73.95,"Manhattan"
"111834","10075","Golden Retriever","New York","NY",40.77,-73.95,"Manhattan"
"111964","10128","Boston Terrier","New York","NY",40.781894,-73.95039,"Manhattan"
"112007","10128","Maltese","New York","NY",40.781894,-73.95039,"Manhattan"
"112050","10128","Entlebucher Mountain Dog","New York","NY",40.781894,-73.95039,"Manhattan"
"112093","10128","Miniature Pinscher","New York","NY",40.781894,-73.95039,"Manhattan"
"112136","10128","Dachshund Smooth Coat Miniature","New York","NY",40.781894,-73.95039,"Manhattan"
"112179","10128","Goldendoodle","New York","NY",40.781894,-73.95039,"Manhattan"
"112222","10128","Unknown","New York","NY",40.781894,-73.95039,"Manhattan"
"112265","10128","Cavalier King Charles Spaniel","New York","NY",40.781894,-73.95039,"Manhattan"
"112308","10128","Shiba Inu","New York","NY",40.781894,-73.95039,"Manhattan"
"112351","10128","Jack Russell Terrier","New York","NY",40.781894,-73.95039,"Manhattan"
"112394","10128","French Bulldog","New York","NY",40.781894,-73.95039,"Manhattan"
"112437","10128","Maltese","New York","NY",40.781894,-73.95039,"Manhattan"
"112480","10128","Wheaton Terrier","New York","NY",40.781894,-73.95039,"Manhattan"
"112523","10128","Cocker Spaniel","New York","NY",40.781894,-73.95039,"Manhattan"
"112566","10128","Yorkshire Terrier","New York","NY",40.781894,-73.95039,"Manhattan"
"112609","10128","Miniature Pinscher","New York","NY",40.781894,-73.95039,"Manhattan"
"112652","10128","Jack Russell Terrier","New York","NY",40.781894,-73.95039,"Manhattan"
